osmid,y,x,street_count,highway,ref,geometry
1434791647,4604664.554595626,552252.0679552957,1,,,POINT (552252.0679552957 4604664.554595626)
1434792002,4604595.388436677,552229.6906911524,1,,,POINT (552229.6906911524 4604595.388436677)
3141821640,4605416.34050787,553043.1214107879,4,,,POINT (553043.1214107879 4605416.34050787)
6279576690,4604940.176296688,551975.631292197,3,,,POINT (551975.631292197 4604940.176296688)
3141821611,4604788.214245108,552138.441344398,3,,,POINT (552138.441344398 4604788.214245108)
1780134571,4604540.466706878,552164.3921973088,1,,,POINT (552164.3921973088 4604540.466706878)
1434797945,4602162.5778759895,552548.4141147658,3,,,POINT (552548.4141147658 4602162.5778759895)
1434797985,4602276.843646344,552563.1465866965,1,,,POINT (552563.1465866965 4602276.843646344)
1714617692,4602176.314007019,552568.4664291549,3,,,POINT (552568.4664291549 4602176.314007019)
6813245630,4602044.409538691,552436.9721458053,3,,,POINT (552436.9721458053 4602044.409538691)
1434797975,4602194.871470567,552591.9269708358,3,,,POINT (552591.9269708358 4602194.871470567)
1714617685,4602169.197223135,552588.2374289058,3,,,POINT (552588.2374289058 4602169.197223135)
1442096480,4600660.480024357,547872.3051358027,3,,,POINT (547872.3051358027 4600660.480024357)
1442096482,4600677.244511996,547927.3342209801,4,,,POINT (547927.3342209801 4600677.244511996)
1650509909,4600630.652506826,547941.5128728348,3,,,POINT (547941.5128728348 4600630.652506826)
1989527461,4602125.526241074,545468.2636672108,3,,,POINT (545468.2636672108 4602125.526241074)
1591332830,4602190.642428366,545536.7213861367,1,,,POINT (545536.7213861367 4602190.642428366)
1454702389,4602422.048349349,545453.4095364293,1,,,POINT (545453.4095364293 4602422.048349349)
1454702428,4602354.298077176,545453.02026178,3,,,POINT (545453.02026178 4602354.298077176)
1454702390,4602272.040993889,545354.7229675537,1,,,POINT (545354.7229675537 4602272.040993889)
1454702464,4602317.836938989,545350.8659869628,3,,,POINT (545350.8659869628 4602317.836938989)
1454702394,4602826.125783207,545211.8554428503,3,,,POINT (545211.8554428503 4602826.125783207)
1454708739,4602748.426939327,545147.6817736897,3,,,POINT (545147.6817736897 4602748.426939327)
1454702503,4602754.3954030955,545305.9554373634,3,,,POINT (545305.9554373634 4602754.3954030955)
1454708751,4602925.626408527,545257.6996919116,3,,,POINT (545257.6996919116 4602925.626408527)
1454702446,4602022.779123682,545516.8135044386,3,,,POINT (545516.8135044386 4602022.779123682)
1454708755,4601812.467432751,545801.0545736672,3,,,POINT (545801.0545736672 4601812.467432751)
1454702401,4602169.687441756,545723.4428018674,3,,,POINT (545723.4428018674 4602169.687441756)
1454702403,4602178.047668291,545719.946245698,3,,,POINT (545719.946245698 4602178.047668291)
1454702415,4602171.615291468,545705.3294618193,3,,,POINT (545705.3294618193 4602171.615291468)
1818312304,4602300.333666471,545674.8473195308,4,,,POINT (545674.8473195308 4602300.333666471)
1454702408,4602481.073770336,545557.6951184334,3,,,POINT (545557.6951184334 4602481.073770336)
1454702431,4602581.579714555,545553.3072762314,3,,,POINT (545553.3072762314 4602581.579714555)
1454702481,4602459.40226223,545550.7872243968,3,,,POINT (545550.7872243968 4602459.40226223)
1454702515,4602365.780373541,545164.0887492155,3,,,POINT (545164.0887492155 4602365.780373541)
1454702475,4602384.981449472,545161.3086448087,3,,,POINT (545161.3086448087 4602384.981449472)
1454702505,4602186.812872979,545564.9268834773,1,,,POINT (545564.9268834773 4602186.812872979)
1989514634,4602405.938767086,545344.29968748,1,,,POINT (545344.29968748 4602405.938767086)
1454702426,4602758.256577994,545493.8968995757,3,,,POINT (545493.8968995757 4602758.256577994)
1454708741,4602756.872937937,545438.3145774743,3,,,POINT (545438.3145774743 4602756.872937937)
1591323272,4602333.0409377655,545450.1780009922,3,,,POINT (545450.1780009922 4602333.0409377655)
1454702492,4602539.629185429,545410.1804894008,3,,,POINT (545410.1804894008 4602539.629185429)
1454702441,4602302.486393808,545629.1440324851,3,,,POINT (545629.1440324851 4602302.486393808)
1989497669,4602322.649727757,545474.9142573653,3,,,POINT (545474.9142573653 4602322.649727757)
1454702473,4602244.154795422,545622.3351013908,3,,,POINT (545622.3351013908 4602244.154795422)
1461361016,4601673.784198154,545520.7459246544,3,,,POINT (545520.7459246544 4601673.784198154)
1989527454,4602081.394166869,545482.4164542917,3,,,POINT (545482.4164542917 4602081.394166869)
1454702448,4602252.313089134,545546.6115234653,1,,,POINT (545546.6115234653 4602252.313089134)
1454702504,4602307.424855241,545206.4592304192,1,,,POINT (545206.4592304192 4602307.424855241)
1454702502,4602223.645939076,545665.7289569073,1,,,POINT (545665.7289569073 4602223.645939076)
1454702484,4602456.9923228985,545380.1704737404,3,,,POINT (545380.1704737404 4602456.9923228985)
1454702511,4602460.946141855,545568.4275986856,3,,,POINT (545568.4275986856 4602460.946141855)
1454702506,4602450.975039079,545450.6089558969,3,,,POINT (545450.6089558969 4602450.975039079)
1591313680,4602679.0732571995,545219.0653113403,3,,,POINT (545219.0653113403 4602679.0732571995)
1454702489,4602731.612338226,545318.204196277,3,,,POINT (545318.204196277 4602731.612338226)
1454708736,4602751.86686545,545329.3316132606,3,,,POINT (545329.3316132606 4602751.86686545)
1454702495,4602466.383230172,545632.7740603068,3,,,POINT (545632.7740603068 4602466.383230172)
8189091298,4602742.954183687,545612.704319413,3,,,POINT (545612.704319413 4602742.954183687)
1454708721,4602959.607938779,545377.0600780571,3,,,POINT (545377.0600780571 4602959.607938779)
1454708783,4602987.264446241,545489.6232424476,1,,,POINT (545489.6232424476 4602987.264446241)
1454708729,4602964.560350095,545246.6671173484,3,,,POINT (545246.6671173484 4602964.560350095)
2792099975,4602949.790272238,545380.106539235,3,,,POINT (545380.106539235 4602949.790272238)
2792097024,4603075.907701907,545243.0909689929,3,,,POINT (545243.0909689929 4603075.907701907)
1454708734,4601557.058977595,546002.2503848418,1,,,POINT (546002.2503848418 4601557.058977595)
1454708798,4601573.01333485,545875.2133720858,3,crossing,,POINT (545875.2133720858 4601573.01333485)
1454708782,4602752.421634822,545343.3759556734,3,,,POINT (545343.3759556734 4602752.421634822)
1454708737,4602007.548252709,546000.9646982404,3,,,POINT (546000.9646982404 4602007.548252709)
1454708791,4601952.775565464,546026.4368752246,3,,,POINT (546026.4368752246 4601952.775565464)
1454708748,4601816.215523395,545842.2042217645,3,,,POINT (545842.2042217645 4601816.215523395)
13130663301,4602043.524652326,545984.2259172301,1,,,POINT (545984.2259172301 4602043.524652326)
2792110975,4602878.257492667,545014.2949219546,3,,,POINT (545014.2949219546 4602878.257492667)
1454708745,4601826.452203615,545899.7301613187,3,,,POINT (545899.7301613187 4601826.452203615)
1818312171,4601901.59463189,545978.0785143946,3,,,POINT (545978.0785143946 4601901.59463189)
1818312155,4601835.253669957,545897.5395045963,3,,,POINT (545897.5395045963 4601835.253669957)
1454708773,4601810.651872249,545815.8412305552,3,,,POINT (545815.8412305552 4601810.651872249)
1454708757,4601827.127222794,545890.6707033946,3,,,POINT (545890.6707033946 4601827.127222794)
1454708749,4601563.493155125,545862.182763911,3,,,POINT (545862.182763911 4601563.493155125)
1454708750,4602895.097460325,545341.1015494119,3,,,POINT (545341.1015494119 4602895.097460325)
1454708775,4602859.852705568,545177.8375876483,1,,,POINT (545177.8375876483 4602859.852705568)
1454708779,4601803.996879785,545802.9094888548,3,,,POINT (545802.9094888548 4601803.996879785)
1461360982,4601724.84213997,545817.888149033,3,,,POINT (545817.888149033 4601724.84213997)
1454708785,4601909.113567317,545966.2989498542,3,,,POINT (545966.2989498542 4601909.113567317)
1454708789,4601782.827723713,546043.6576258825,1,,,POINT (546043.6576258825 4601782.827723713)
1454708794,4601916.570661549,545972.6549066127,3,,,POINT (545972.6549066127 4601916.570661549)
1454710222,4602104.985536058,545466.3506501967,3,,,POINT (545466.3506501967 4602104.985536058)
1989527458,4602101.016683402,545458.4882019912,3,,,POINT (545458.4882019912 4602101.016683402)
1454710237,4602099.751228827,545465.5582699032,3,,,POINT (545465.5582699032 4602099.751228827)
1454710223,4602098.099327097,545483.5115528445,3,,,POINT (545483.5115528445 4602098.099327097)
1989527457,4602100.828751597,545495.5256862659,3,,,POINT (545495.5256862659 4602100.828751597)
1454710224,4602102.808097199,545483.7152603874,3,,,POINT (545483.7152603874 4602102.808097199)
1454710235,4602109.610496267,545477.8942276874,3,,,POINT (545477.8942276874 4602109.610496267)
1454710228,4602108.8377751475,545469.8114979919,3,,,POINT (545469.8114979919 4602108.8377751475)
1454710232,4602091.946226202,545474.3622125111,3,,,POINT (545474.3622125111 4602091.946226202)
1454710233,4602094.544690538,545481.4662461046,3,,,POINT (545481.4662461046 4602094.544690538)
1454712001,4601805.227168603,546464.4807311308,3,,,POINT (546464.4807311308 4601805.227168603)
1454712018,4601892.70096205,546429.5385659356,1,,,POINT (546429.5385659356 4601892.70096205)
1454712011,4601769.163321227,546302.0610080675,1,,,POINT (546302.0610080675 4601769.163321227)
1454716444,4600441.923284997,546655.3751518603,3,,,POINT (546655.3751518603 4600441.923284997)
3859207255,4600404.814826924,546651.3705821524,3,,,POINT (546651.3705821524 4600404.814826924)
1454716400,4600564.979856956,546635.8807814721,3,,,POINT (546635.8807814721 4600564.979856956)
3859207254,4600599.481309906,546614.483352123,3,,,POINT (546614.483352123 4600599.481309906)
3859207230,4600513.4612098625,546666.3036989473,3,,,POINT (546666.3036989473 4600513.4612098625)
3859207958,4600660.23303349,546732.4769984696,3,,,POINT (546732.4769984696 4600660.23303349)
1454716509,4600605.149967089,546610.3186066452,3,,,POINT (546610.3186066452 4600605.149967089)
1454716450,4600464.806047755,546720.5265993283,3,,,POINT (546720.5265993283 4600464.806047755)
1454716452,4601205.758501192,546006.7461952139,3,,,POINT (546006.7461952139 4601205.758501192)
3859115469,4600439.273096951,546767.1694031643,3,,,POINT (546767.1694031643 4600439.273096951)
3859115475,4600486.434784071,546689.8548425782,3,,,POINT (546689.8548425782 4600486.434784071)
1454716522,4601331.808754655,545920.2445255114,1,,,POINT (545920.2445255114 4601331.808754655)
1454716473,4600250.45379625,546668.1577835679,3,,,POINT (546668.1577835679 4600250.45379625)
1454716534,4600298.933663099,546679.3860756226,3,,,POINT (546679.3860756226 4600298.933663099)
10769094747,4600192.363289291,546497.8812722727,1,,,POINT (546497.8812722727 4600192.363289291)
1937769674,4600678.723148099,546561.7239974366,3,,,POINT (546561.7239974366 4600678.723148099)
1899889115,4600262.562042912,546794.0870610394,3,,,POINT (546794.0870610394 4600262.562042912)
3859207232,4600648.997829217,546547.3971640397,3,,,POINT (546547.3971640397 4600648.997829217)
2621264018,4599331.982039022,547565.8772377529,3,,,POINT (547565.8772377529 4599331.982039022)
1456095524,4600549.4698819,547142.4524364144,3,,,POINT (547142.4524364144 4600549.4698819)
1456095529,4600504.767943076,547196.2438172252,1,,,POINT (547196.2438172252 4600504.767943076)
3859182465,4600591.4279168565,547100.2466063838,3,,,POINT (547100.2466063838 4600591.4279168565)
3859182941,4600562.67094521,547458.6195176427,1,,,POINT (547458.6195176427 4600562.67094521)
1457206302,4604139.454798865,545598.0269911507,4,,,POINT (545598.0269911507 4604139.454798865)
2792160820,4604179.583322439,545500.4158089304,3,,,POINT (545500.4158089304 4604179.583322439)
2792160823,4603996.650727522,545490.636476156,3,,,POINT (545490.636476156 4603996.650727522)
1675607736,4603939.17667585,545369.9499533933,3,,,POINT (545369.9499533933 4603939.17667585)
2792157061,4603703.112333211,545470.0104587605,3,,,POINT (545470.0104587605 4603703.112333211)
1640743754,4599811.620943284,549395.2054613881,3,,,POINT (549395.2054613881 4599811.620943284)
1640743751,4599751.177044053,549427.3891141823,3,,,POINT (549427.3891141823 4599751.177044053)
1457882669,4600190.945097343,549866.2704486313,3,,,POINT (549866.2704486313 4600190.945097343)
1818310318,4600187.772230629,549759.0557101634,3,,,POINT (549759.0557101634 4600187.772230629)
3026005202,4601829.075404268,552397.7414814809,3,,,POINT (552397.7414814809 4601829.075404268)
2062531406,4601792.855932588,552788.0370765154,3,,,POINT (552788.0370765154 4601792.855932588)
1460031704,4601032.365485386,546779.8713410152,3,,,POINT (546779.8713410152 4601032.365485386)
2969139689,4601213.765782233,546978.7161193525,3,,,POINT (546978.7161193525 4601213.765782233)
1774105415,4601066.097175839,546708.3539349448,4,,,POINT (546708.3539349448 4601066.097175839)
1461360957,4601711.938660149,545773.8861412712,4,,,POINT (545773.8861412712 4601711.938660149)
1461360975,4601717.571768804,545771.0403544841,3,,,POINT (545771.0403544841 4601717.571768804)
1461360979,4601719.044546582,545819.3091841498,3,,,POINT (545819.3091841498 4601719.044546582)
1461361022,4601693.377195066,545700.7944782471,2,,,POINT (545700.7944782471 4601693.377195066)
6802700069,4601828.858732673,545730.0599915348,1,,,POINT (545730.0599915348 4601828.858732673)
1461360985,4601687.85808172,545663.86610994,3,,,POINT (545663.86610994 4601687.85808172)
1461361064,4601686.422877259,545628.371000582,3,,,POINT (545628.371000582 4601686.422877259)
1461361048,4601681.643470248,545765.7321572247,3,,,POINT (545765.7321572247 4601681.643470248)
1471181688,4601638.930173918,545500.9293713666,3,,,POINT (545500.9293713666 4601638.930173918)
6802700068,4601649.247422262,545762.4276569773,1,,,POINT (545762.4276569773 4601649.247422262)
1471199646,4601601.305472359,545631.0450145099,3,,,POINT (545631.0450145099 4601601.305472359)
1462191206,4602101.443591194,545450.4896026577,1,,,POINT (545450.4896026577 4602101.443591194)
1462191209,4602099.1126960935,545505.0749230033,1,,,POINT (545505.0749230033 4602099.1126960935)
1462972876,4599528.509977713,548348.4307901168,1,,,POINT (548348.4307901168 4599528.509977713)
12012142388,4599548.202927254,548339.7076408792,3,,,POINT (548339.7076408792 4599548.202927254)
1462972879,4599639.68423105,548299.3922699759,1,,,POINT (548299.3922699759 4599639.68423105)
1462972900,4599865.081922382,548242.0338337066,3,,,POINT (548242.0338337066 4599865.081922382)
1469756093,4595289.947621811,547238.5851296064,3,,,POINT (547238.5851296064 4595289.947621811)
1479227011,4595315.37266969,547250.5115019645,3,,,POINT (547250.5115019645 4595315.37266969)
1469756111,4595115.611278217,547164.7972919315,3,,,POINT (547164.7972919315 4595115.611278217)
1470684514,4594801.927203622,547143.4783046668,3,,,POINT (547143.4783046668 4594801.927203622)
13074083967,4595055.590719355,547067.7924558023,1,,,POINT (547067.7924558023 4595055.590719355)
1470684632,4594862.601990161,547026.0519230394,3,,,POINT (547026.0519230394 4594862.601990161)
1623097125,4594729.419145775,547140.4048355345,3,,,POINT (547140.4048355345 4594729.419145775)
1470684519,4595349.134679855,547065.2766184392,3,,,POINT (547065.2766184392 4595349.134679855)
1865920099,4595350.336347536,547057.1651982259,3,,,POINT (547057.1651982259 4595350.336347536)
1598931933,4595334.442187521,547181.96082565,3,,,POINT (547181.96082565 4595334.442187521)
1598931935,4595323.6424306715,547003.8187617102,3,,,POINT (547003.8187617102 4595323.6424306715)
1470684573,4595378.920252297,546901.2504527441,4,,,POINT (546901.2504527441 4595378.920252297)
3217408493,4595474.033592364,546666.467036976,3,,,POINT (546666.467036976 4595474.033592364)
1470684583,4595305.75422685,546909.6711604899,3,,,POINT (546909.6711604899 4595305.75422685)
1622396318,4595428.382425773,546945.7359406609,3,,,POINT (546945.7359406609 4595428.382425773)
1470684575,4594925.038542763,546909.5007781725,3,,,POINT (546909.5007781725 4594925.038542763)
1622395971,4594961.960749089,546884.8819312241,3,,,POINT (546884.8819312241 4594961.960749089)
3217396935,4594747.5951532945,546753.2265396971,3,,,POINT (546753.2265396971 4594747.5951532945)
1470684577,4595128.892530975,546630.5840651981,4,,,POINT (546630.5840651981 4595128.892530975)
1470684621,4595199.985240663,546747.8166159394,3,,,POINT (546747.8166159394 4595199.985240663)
1470684596,4594983.227059298,546868.5774981142,3,,,POINT (546868.5774981142 4594983.227059298)
1598938071,4595301.343118059,546438.9133468381,3,,,POINT (546438.9133468381 4595301.343118059)
1470684609,4595277.057071899,546877.6350626844,3,,,POINT (546877.6350626844 4595277.057071899)
1470684625,4595153.371784104,546745.2810594841,1,,,POINT (546745.2810594841 4595153.371784104)
1470684631,4594685.227153125,546979.7337352178,3,,,POINT (546979.7337352178 4594685.227153125)
1523395890,4594674.558931734,546868.946549421,3,,,POINT (546868.946549421 4594674.558931734)
1623096974,4594598.836858565,547130.9499959871,3,,,POINT (547130.9499959871 4594598.836858565)
1470720979,4594301.587233335,546569.4398598066,3,,,POINT (546569.4398598066 4594301.587233335)
3217323085,4594156.840169342,546398.0757265993,3,,,POINT (546398.0757265993 4594156.840169342)
3217323124,4594190.067486687,546664.6384157592,3,,,POINT (546664.6384157592 4594190.067486687)
1470721020,4594406.729973814,546573.2852912946,3,,,POINT (546573.2852912946 4594406.729973814)
1470720983,4594605.889169855,546832.8684551835,3,,,POINT (546832.8684551835 4594605.889169855)
1523406234,4594753.821128355,546606.9593061397,3,,,POINT (546606.9593061397 4594753.821128355)
1470720994,4594515.469302984,546854.8725499966,3,,,POINT (546854.8725499966 4594515.469302984)
3217323099,4594502.1266223835,546915.0629038031,3,,,POINT (546915.0629038031 4594502.1266223835)
1470720998,4594068.041079277,546390.8838144578,3,,,POINT (546390.8838144578 4594068.041079277)
12875473256,4594061.420063655,546407.5370561955,3,,,POINT (546407.5370561955 4594061.420063655)
1470724429,4594056.306500081,546320.1175494588,3,,,POINT (546320.1175494588 4594056.306500081)
1470721001,4594044.595719839,546310.0927211049,1,,,POINT (546310.0927211049 4594044.595719839)
2397488028,4594369.769071472,546355.8746761167,3,,,POINT (546355.8746761167 4594369.769071472)
1622395630,4594064.045517623,546270.0188377309,3,,,POINT (546270.0188377309 4594064.045517623)
1471199585,4601596.171280586,545525.0472267739,3,,,POINT (545525.0472267739 4601596.171280586)
1471199617,4601417.635004874,545052.5553370601,3,,,POINT (545052.5553370601 4601417.635004874)
1471201766,4601513.234650632,545538.9964815826,3,,,POINT (545538.9964815826 4601513.234650632)
2395146028,4601350.523110517,545077.8576492739,1,,,POINT (545077.8576492739 4601350.523110517)
2040871294,4601265.627619816,545539.2949326416,3,mini_roundabout,,POINT (545539.2949326416 4601265.627619816)
1471205699,4598544.88934486,549924.8374567827,1,,,POINT (549924.8374567827 4598544.88934486)
1988532255,4598538.7022528,549926.0148250798,2,,,POINT (549926.0148250798 4598538.7022528)
1471613150,4601174.853445251,547128.5775193798,4,,,POINT (547128.5775193798 4601174.853445251)
1471614258,4601134.583308292,547206.384615073,3,,,POINT (547206.384615073 4601134.583308292)
2248985772,4600997.836742118,547084.8634487125,4,,,POINT (547084.8634487125 4600997.836742118)
2248985792,4601192.792207576,547056.8127759848,3,,,POINT (547056.8127759848 4601192.792207576)
2248985782,4601105.300770825,547210.6960074285,3,,,POINT (547210.6960074285 4601105.300770825)
1474426546,4602090.486949437,547653.6365827268,3,,,POINT (547653.6365827268 4602090.486949437)
1774105488,4602092.44062278,547640.158078453,3,,,POINT (547640.158078453 4602092.44062278)
1474433403,4601795.13978746,550377.7870529424,3,,,POINT (550377.7870529424 4601795.13978746)
1583945628,4601815.658553811,550382.6964356527,3,,,POINT (550382.6964356527 4601815.658553811)
1474433420,4601801.423779372,550393.6357374651,3,,,POINT (550393.6357374651 4601801.423779372)
1474433426,4601693.95058686,550238.0189585781,3,,,POINT (550238.0189585781 4601693.95058686)
1474433422,4601917.750076733,550227.3355265701,1,,,POINT (550227.3355265701 4601917.750076733)
1474433434,4601889.289421921,550215.5438663026,3,,,POINT (550215.5438663026 4601889.289421921)
1474433428,4601723.053944926,550141.3333197645,3,,,POINT (550141.3333197645 4601723.053944926)
1570933622,4601653.634800455,550105.4780605065,3,,,POINT (550105.4780605065 4601653.634800455)
1474497744,4602083.868451697,547650.0784517918,3,,,POINT (547650.0784517918 4602083.868451697)
1474497811,4602005.092799199,547679.8575993842,3,,,POINT (547679.8575993842 4602005.092799199)
4779472402,4601843.560862275,547550.5611297627,3,,,POINT (547550.5611297627 4601843.560862275)
5159300775,4601712.871887448,550462.2212324672,3,,,POINT (550462.2212324672 4601712.871887448)
1474537608,4601832.060925433,549702.7532570494,3,,,POINT (549702.7532570494 4601832.060925433)
1474537674,4601805.188791806,549670.0362248688,3,,,POINT (549670.0362248688 4601805.188791806)
1474537634,4601815.852608996,549719.0579114688,3,,,POINT (549719.0579114688 4601815.852608996)
3149412603,4602076.955703311,549868.6458460748,2,,,POINT (549868.6458460748 4602076.955703311)
1474537681,4601783.108950439,549693.0436254825,3,,,POINT (549693.0436254825 4601783.108950439)
1571038859,4601515.913330541,549470.6228983765,3,,,POINT (549470.6228983765 4601515.913330541)
1570929764,4601785.744228484,549706.4833297305,3,,,POINT (549706.4833297305 4601785.744228484)
1474537739,4602093.270957578,549863.0214980645,2,,,POINT (549863.0214980645 4602093.270957578)
1474537754,4601804.96793778,549720.0752931903,3,,,POINT (549720.0752931903 4601804.96793778)
1479227023,4595320.191387811,547236.9850384471,3,,,POINT (547236.9850384471 4595320.191387811)
1479227008,4595316.376810529,547254.6527123798,3,,,POINT (547254.6527123798 4595316.376810529)
1479233505,4595310.8451310955,547288.1383265358,3,,,POINT (547288.1383265358 4595310.8451310955)
1479227009,4595330.9235166395,547265.1981130462,3,,,POINT (547265.1981130462 4595330.9235166395)
1479227021,4595344.671088351,547258.8321456419,3,,,POINT (547258.8321456419 4595344.671088351)
1479227012,4595366.058981672,547239.1800553345,3,crossing,,POINT (547239.1800553345 4595366.058981672)
1479227038,4595986.099006997,547200.1382347406,3,,,POINT (547200.1382347406 4595986.099006997)
1479227027,4595343.419118941,547237.1918185134,3,,,POINT (547237.1918185134 4595343.419118941)
1479227033,4595338.645061643,547233.8013717687,3,,,POINT (547233.8013717687 4595338.645061643)
1788717829,4596000.493996286,547211.2595238063,3,,,POINT (547211.2595238063 4596000.493996286)
2622577243,4595267.944325594,547788.4527691109,3,,,POINT (547788.4527691109 4595267.944325594)
1479248050,4598334.968516502,545130.6074313389,3,,,POINT (545130.6074313389 4598334.968516502)
1766473589,4598269.530360727,544606.2193862676,3,,,POINT (544606.2193862676 4598269.530360727)
1479248053,4598301.371845806,545204.9293961561,3,,,POINT (545204.9293961561 4598301.371845806)
1487566709,4598541.638098841,545167.3272433026,1,,,POINT (545167.3272433026 4598541.638098841)
11866667093,4598253.467388703,545258.4447318491,3,,,POINT (545258.4447318491 4598253.467388703)
1480058644,4593417.037960866,549179.9799369588,3,,,POINT (549179.9799369588 4593417.037960866)
1813280118,4593446.642702937,549161.2293103819,3,,,POINT (549161.2293103819 4593446.642702937)
1813292385,4593235.8540679915,549194.2873778543,3,,,POINT (549194.2873778543 4593235.8540679915)
1813279942,4593493.218769721,549198.8779384927,3,,,POINT (549198.8779384927 4593493.218769721)
1480058645,4593487.219338314,549165.686188899,3,,,POINT (549165.686188899 4593487.219338314)
1813279785,4593524.19818219,549160.2754129763,3,,,POINT (549160.2754129763 4593524.19818219)
6971958455,4593572.809375271,548969.8252783961,3,,,POINT (548969.8252783961 4593572.809375271)
1480058650,4593679.7315630205,549298.4456582596,3,,,POINT (549298.4456582596 4593679.7315630205)
1813280198,4593744.678156403,549317.5102458838,4,,,POINT (549317.5102458838 4593744.678156403)
1813280350,4593620.663612885,549180.863255517,3,,,POINT (549180.863255517 4593620.663612885)
1813280339,4593825.903085142,549439.0948082072,3,,,POINT (549439.0948082072 4593825.903085142)
1480058663,4594012.970901097,549599.5574251029,3,,,POINT (549599.5574251029 4594012.970901097)
1813279975,4593945.22573372,549612.8193679709,3,,,POINT (549612.8193679709 4593945.22573372)
1813279713,4594267.736524444,549959.587388567,3,,,POINT (549959.587388567 4594267.736524444)
1480058670,4594248.909476424,549073.2226525566,3,,,POINT (549073.2226525566 4594248.909476424)
1584782241,4599738.6821463965,547842.900790498,4,,,POINT (547842.900790498 4599738.6821463965)
1702436240,4600580.22266652,547638.3549070628,3,,,POINT (547638.3549070628 4600580.22266652)
1480221499,4600517.492600372,547790.7931153931,4,,,POINT (547790.7931153931 4600517.492600372)
1785414721,4600539.002196666,547854.9238389465,1,,,POINT (547854.9238389465 4600539.002196666)
1650509911,4600634.959124116,547953.0094108845,3,,,POINT (547953.0094108845 4600634.959124116)
1763916882,4600625.618932853,548034.2151520128,3,,,POINT (548034.2151520128 4600625.618932853)
1480230940,4600675.475158488,548096.6121251303,3,,,POINT (548096.6121251303 4600675.475158488)
1480232028,4600692.2782439785,548118.9497118267,1,,,POINT (548118.9497118267 4600692.2782439785)
1481519327,4605554.857153338,548374.3157456057,3,,,POINT (548374.3157456057 4605554.857153338)
2632808652,4605550.185666036,548402.7738614626,1,,,POINT (548402.7738614626 4605550.185666036)
1481519329,4605572.852464248,548364.0941264967,3,,,POINT (548364.0941264967 4605572.852464248)
6789060075,4605453.383252753,548403.0503774517,3,,,POINT (548403.0503774517 4605453.383252753)
1481754309,4595292.985740975,548436.8810203085,3,,,POINT (548436.8810203085 4595292.985740975)
1790325521,4595273.699366383,548509.3929971452,3,,,POINT (548509.3929971452 4595273.699366383)
2622573642,4595174.438314491,548477.3113006537,3,,,POINT (548477.3113006537 4595174.438314491)
1790325535,4595445.967763889,548355.8787604098,3,,,POINT (548355.8787604098 4595445.967763889)
4708339625,4598396.009042769,545436.1777689051,3,,,POINT (545436.1777689051 4598396.009042769)
1487590731,4598237.379578564,545288.4442635425,4,,,POINT (545288.4442635425 4598237.379578564)
6782981382,4598260.706399131,545341.5042119017,4,,,POINT (545341.5042119017 4598260.706399131)
6782981369,4598162.237067766,545304.1994968448,3,,,POINT (545304.1994968448 4598162.237067766)
1487597017,4600226.4771187315,545390.1011468578,3,,,POINT (545390.1011468578 4600226.4771187315)
12488802638,4600248.770794985,545331.8899867315,3,,,POINT (545331.8899867315 4600248.770794985)
12488802630,4600313.119119684,545591.9460163739,3,,,POINT (545591.9460163739 4600313.119119684)
6791544818,4600068.136145021,545755.6366657382,3,,,POINT (545755.6366657382 4600068.136145021)
1724281680,4598952.332167037,546624.9835063078,3,,,POINT (546624.9835063078 4598952.332167037)
3859100310,4599840.268584579,545468.1400751637,1,,,POINT (545468.1400751637 4599840.268584579)
2395145901,4600376.545573312,544975.2374490416,3,,,POINT (544975.2374490416 4600376.545573312)
1780848057,4594170.421593038,541717.2074697459,3,,,POINT (541717.2074697459 4594170.421593038)
1780848324,4594170.220043701,541747.6328802352,3,,,POINT (541747.6328802352 4594170.220043701)
1492118214,4597768.800281765,542615.2986615468,3,,,POINT (542615.2986615468 4597768.800281765)
2343613119,4597771.646063433,542612.1449847774,3,,,POINT (542612.1449847774 4597771.646063433)
2343613117,4597763.034312971,542622.1654238822,4,,,POINT (542622.1654238822 4597763.034312971)
4845834455,4597913.389809608,542617.6391158974,3,,,POINT (542617.6391158974 4597913.389809608)
1499475120,4602119.24624434,544394.4552239653,4,,,POINT (544394.4552239653 4602119.24624434)
1591252771,4602103.844748405,544473.2333058082,4,,,POINT (544473.2333058082 4602103.844748405)
1591276487,4602375.991138407,544387.0607572906,3,,,POINT (544387.0607572906 4602375.991138407)
1591264500,4602004.929788312,544372.0643559725,1,,,POINT (544372.0643559725 4602004.929788312)
2178616852,4602325.839976646,544280.5337164662,3,,,POINT (544280.5337164662 4602325.839976646)
1499488262,4602451.705500701,544370.0526460678,3,,,POINT (544370.0526460678 4602451.705500701)
2178621518,4602382.196999353,544298.6710627525,3,,,POINT (544298.6710627525 4602382.196999353)
2181285600,4602495.7311977055,544349.1048474209,3,,,POINT (544349.1048474209 4602495.7311977055)
3355023957,4602409.95074089,544480.0965038909,3,,,POINT (544480.0965038909 4602409.95074089)
1499488302,4602617.424797823,544327.2621416459,3,,,POINT (544327.2621416459 4602617.424797823)
2212890960,4602698.591746103,544378.9104353026,1,,,POINT (544378.9104353026 4602698.591746103)
1499488390,4602680.349592259,544227.2801922753,3,,,POINT (544227.2801922753 4602680.349592259)
